,img_id,filename,attributes,category,partition
708,708,img/Side-Slit_Striped_Blouse/img_00000088.jpg,848,2,train
709,709,img/Side-Slit_Striped_Blouse/img_00000089.jpg,912,2,train
710,710,img/Side-Slit_Striped_Blouse/img_00000090.jpg,407,2,train
711,711,img/Side-Slit_Striped_Blouse/img_00000091.jpg,909,2,train
712,712,img/Side-Slit_Striped_Blouse/img_00000092.jpg,748,2,train
713,713,img/Side-Slit_Striped_Blouse/img_00000093.jpg,380,2,train
714,714,img/Side-Slit_Striped_Blouse/img_00000095.jpg,601,2,train
715,715,img/Side-Slit_Striped_Blouse/img_00000096.jpg,909,2,train
716,716,img/Side-Slit_Striped_Blouse/img_00000097.jpg,460,2,train
717,717,img/Side-Slit_Striped_Blouse/img_00000098.jpg,914,2,train
718,718,img/Side-Slit_Striped_Blouse/img_00000099.jpg,869,2,train
719,719,img/Side-Slit_Striped_Blouse/img_00000100.jpg,910,2,train
720,720,img/Side-Slit_Striped_Blouse/img_00000101.jpg,650,2,train
721,721,img/Side-Slit_Striped_Blouse/img_00000102.jpg,848,2,train
722,722,img/Side-Slit_Striped_Blouse/img_00000103.jpg,914,2,train
723,723,img/Side-Slit_Striped_Blouse/img_00000104.jpg,914,2,validate
724,724,img/Side-Slit_Striped_Blouse/img_00000105.jpg,167,2,train
725,725,img/Side-Slit_Striped_Blouse/img_00000106.jpg,911,2,train
726,726,img/Side-Slit_Striped_Blouse/img_00000107.jpg,856,2,train
727,727,img/Side-Slit_Striped_Blouse/img_00000108.jpg,912,2,train
728,728,img/Single-Button_Blazer/img_00000001.jpg,142,1,train
729,729,img/Single-Button_Blazer/img_00000002.jpg,285,1,train
730,730,img/Single-Button_Blazer/img_00000003.jpg,142,1,train
731,731,img/Single-Button_Blazer/img_00000004.jpg,590,1,test
732,732,img/Single-Button_Blazer/img_00000005.jpg,859,1,train
733,733,img/Single-Button_Blazer/img_00000006.jpg,916,1,train
734,734,img/Single-Button_Blazer/img_00000007.jpg,743,1,train
735,735,img/Single-Button_Blazer/img_00000008.jpg,758,1,train
736,736,img/Single-Button_Blazer/img_00000009.jpg,142,1,train
737,737,img/Single-Button_Blazer/img_00000010.jpg,142,1,train
738,738,img/Single-Button_Blazer/img_00000011.jpg,142,1,train
739,739,img/Single-Button_Blazer/img_00000012.jpg,764,1,train
740,740,img/Single-Button_Blazer/img_00000013.jpg,142,1,train
741,741,img/Single-Button_Blazer/img_00000014.jpg,883,1,train
742,742,img/Single-Button_Blazer/img_00000015.jpg,384,1,train
743,743,img/Single-Button_Blazer/img_00000016.jpg,142,1,train
744,744,img/Single-Button_Blazer/img_00000017.jpg,142,1,train
745,745,img/Single-Button_Blazer/img_00000018.jpg,861,1,train
746,746,img/Single-Button_Blazer/img_00000019.jpg,129,1,test
747,747,img/Single-Button_Blazer/img_00000020.jpg,859,1,test
748,748,img/Single-Button_Blazer/img_00000021.jpg,142,1,train
749,749,img/Single-Button_Blazer/img_00000022.jpg,142,1,train
750,750,img/Single-Button_Blazer/img_00000023.jpg,600,1,train
751,751,img/Single-Button_Blazer/img_00000024.jpg,142,1,train
752,752,img/Single-Button_Blazer/img_00000025.jpg,572,1,test
753,753,img/Single-Button_Blazer/img_00000026.jpg,142,1,train
754,754,img/Single-Button_Blazer/img_00000027.jpg,142,1,train
755,755,img/Single-Button_Blazer/img_00000028.jpg,916,1,train
756,756,img/Single-Button_Blazer/img_00000029.jpg,337,1,train
757,757,img/Single-Button_Blazer/img_00000030.jpg,142,1,test
758,758,img/Single-Button_Blazer/img_00000031.jpg,385,1,train
759,759,img/Single-Button_Blazer/img_00000032.jpg,980,1,validate
760,760,img/Single-Button_Blazer/img_00000033.jpg,142,1,train
761,761,img/Single-Button_Blazer/img_00000034.jpg,313,1,train
762,762,img/Single-Button_Blazer/img_00000035.jpg,277,1,train
763,763,img/Single-Button_Blazer/img_00000036.jpg,142,1,train
764,764,img/Single-Button_Blazer/img_00000037.jpg,31,1,train
765,765,img/Single-Button_Blazer/img_00000038.jpg,868,1,train
766,766,img/Single-Button_Blazer/img_00000039.jpg,876,1,train
767,767,img/Single-Button_Blazer/img_00000040.jpg,871,1,train
768,768,img/Single-Button_Blazer/img_00000041.jpg,385,1,train
769,769,img/Single-Button_Blazer/img_00000042.jpg,993,1,train
770,770,img/Single-Button_Blazer/img_00000043.jpg,142,1,train
771,771,img/Single-Button_Blazer/img_00000044.jpg,631,1,train
772,772,img/Single-Button_Blazer/img_00000045.jpg,142,1,train
773,773,img/Single-Button_Blazer/img_00000046.jpg,142,1,train
774,774,img/Single-Button_Blazer/img_00000047.jpg,142,1,validate
775,775,img/Single-Button_Blazer/img_00000048.jpg,385,1,train
776,776,img/Single-Button_Blazer/img_00000049.jpg,387,1,train
777,777,img/Single-Button_Blazer/img_00000050.jpg,142,1,train
778,778,img/Single-Button_Blazer/img_00000051.jpg,142,1,validate
779,779,img/Single-Button_Blazer/img_00000052.jpg,859,1,train
780,780,img/Single-Button_Blazer/img_00000053.jpg,885,1,train
781,781,img/Single-Button_Blazer/img_00000054.jpg,384,1,test
782,782,img/Single-Button_Blazer/img_00000055.jpg,870,1,train
783,783,img/Single-Button_Blazer/img_00000056.jpg,142,1,train
784,784,img/Single-Button_Blazer/img_00000057.jpg,501,1,test
785,785,img/Single-Button_Blazer/img_00000058.jpg,142,1,train
786,786,img/Single-Button_Blazer/img_00000059.jpg,142,1,train
787,787,img/Single-Button_Blazer/img_00000060.jpg,872,1,test
788,788,img/Single-Button_Blazer/img_00000061.jpg,142,1,train
789,789,img/Single-Button_Blazer/img_00000062.jpg,142,1,train
790,790,img/Single-Button_Blazer/img_00000063.jpg,396,1,train
791,791,img/Single-Button_Blazer/img_00000064.jpg,142,1,train
792,792,img/Single-Button_Blazer/img_00000065.jpg,859,1,test
793,793,img/Single-Button_Blazer/img_00000066.jpg,988,1,test
794,794,img/Single-Button_Blazer/img_00000067.jpg,142,1,train
795,795,img/Single-Button_Blazer/img_00000068.jpg,142,1,train
796,796,img/Single-Button_Blazer/img_00000069.jpg,142,1,train
797,797,img/Single-Button_Blazer/img_00000070.jpg,912,1,train
798,798,img/Single-Button_Blazer/img_00000071.jpg,597,1,train
799,799,img/Single-Button_Blazer/img_00000072.jpg,193,1,train
800,800,img/Single-Button_Blazer/img_00000073.jpg,142,1,train
801,801,img/Single-Button_Blazer/img_00000074.jpg,142,1,train
802,802,img/Single-Button_Blazer/img_00000075.jpg,384,1,train
803,803,img/Single-Button_Blazer/img_00000076.jpg,142,1,train
804,804,img/Single-Button_Blazer/img_00000077.jpg,859,1,train
805,805,img/Single-Button_Blazer/img_00000078.jpg,683,1,train
806,806,img/Single-Button_Blazer/img_00000079.jpg,693,1,train
807,807,img/Single-Button_Blazer/img_00000080.jpg,570,1,validate
808,808,img/Single-Button_Blazer/img_00000081.jpg,142,1,test
809,809,img/Single-Button_Blazer/img_00000082.jpg,853,1,train
810,810,img/Single-Button_Blazer/img_00000083.jpg,600,1,train
811,811,img/Single-Button_Blazer/img_00000084.jpg,577,1,train
812,812,img/Single-Button_Blazer/img_00000085.jpg,142,1,train
813,813,img/Single-Button_Blazer/img_00000086.jpg,776,1,test
814,814,img/Single-Button_Blazer/img_00000087.jpg,142,1,train
815,815,img/Single-Button_Blazer/img_00000088.jpg,859,1,test
816,816,img/Single-Button_Blazer/img_00000089.jpg,912,1,train
817,817,img/Single-Button_Blazer/img_00000090.jpg,860,1,validate
818,818,img/Single-Button_Blazer/img_00000091.jpg,142,1,train
819,819,img/Single-Button_Blazer/img_00000092.jpg,383,1,validate
820,820,img/Single-Button_Blazer/img_00000093.jpg,142,1,test
821,821,img/Single-Button_Blazer/img_00000094.jpg,491,1,train
822,822,img/Single-Button_Blazer/img_00000095.jpg,142,1,train
823,823,img/Single-Button_Blazer/img_00000096.jpg,884,1,train
824,824,img/Single-Button_Blazer/img_00000097.jpg,870,1,train
825,825,img/Single-Button_Blazer/img_00000098.jpg,871,1,test
826,826,img/Single-Button_Blazer/img_00000099.jpg,142,1,train
827,827,img/Single-Button_Blazer/img_00000100.jpg,885,1,train
828,828,img/Single-Button_Blazer/img_00000101.jpg,341,1,test
829,829,img/Single-Button_Blazer/img_00000102.jpg,871,1,train
830,830,img/Single-Button_Blazer/img_00000103.jpg,969,1,train
831,831,img/Single-Button_Blazer/img_00000104.jpg,142,1,train
832,832,img/Single-Button_Blazer/img_00000105.jpg,142,1,train
833,833,img/Single-Button_Blazer/img_00000106.jpg,385,1,train
834,834,img/Single-Button_Blazer/img_00000107.jpg,859,1,validate
835,835,img/Single-Button_Blazer/img_00000108.jpg,727,1,train
836,836,img/Single-Button_Blazer/img_00000109.jpg,384,1,train
837,837,img/Single-Button_Blazer/img_00000110.jpg,142,1,train
838,838,img/Single-Button_Blazer/img_00000111.jpg,386,1,train
839,839,img/Single-Button_Blazer/img_00000112.jpg,142,1,train
840,840,img/Single-Button_Blazer/img_00000113.jpg,212,1,train
841,841,img/Single-Button_Blazer/img_00000114.jpg,994,1,train
842,842,img/Single-Button_Blazer/img_00000115.jpg,142,1,train
843,843,img/Single-Button_Blazer/img_00000116.jpg,142,1,train
844,844,img/Single-Button_Blazer/img_00000118.jpg,142,1,train
845,845,img/Single-Button_Blazer/img_00000119.jpg,142,1,train
846,846,img/Single-Button_Blazer/img_00000120.jpg,142,1,train
847,847,img/Single-Button_Blazer/img_00000121.jpg,855,1,train
848,848,img/Single-Button_Blazer/img_00000122.jpg,142,1,validate
849,849,img/Single-Button_Blazer/img_00000123.jpg,142,1,train
850,850,img/Single-Button_Blazer/img_00000124.jpg,871,1,validate
851,851,img/Single-Button_Blazer/img_00000125.jpg,693,1,train
852,852,img/Single-Button_Blazer/img_00000126.jpg,142,1,train
853,853,img/Single-Button_Blazer/img_00000127.jpg,383,1,train
854,854,img/Single-Button_Blazer/img_00000128.jpg,142,1,train
855,855,img/Single-Button_Blazer/img_00000129.jpg,142,1,train
856,856,img/Single-Button_Blazer/img_00000130.jpg,571,1,train
857,857,img/Single-Button_Blazer/img_00000131.jpg,871,1,train
858,858,img/Single-Button_Blazer/img_00000132.jpg,193,1,train
859,859,img/Single-Button_Blazer/img_00000133.jpg,504,1,train
860,860,img/Single-Button_Blazer/img_00000134.jpg,142,1,validate
861,861,img/Single-Button_Blazer/img_00000135.jpg,142,1,train
862,862,img/Single-Button_Blazer/img_00000136.jpg,142,1,train
863,863,img/Single-Button_Blazer/img_00000137.jpg,871,1,train
864,864,img/Single-Button_Blazer/img_00000138.jpg,142,1,validate
865,865,img/Single-Button_Blazer/img_00000139.jpg,227,1,validate
866,866,img/Single-Button_Blazer/img_00000141.jpg,871,1,train
867,867,img/Single-Button_Blazer/img_00000142.jpg,142,1,test
868,868,img/Single-Button_Blazer/img_00000143.jpg,142,1,validate
869,869,img/Single-Button_Blazer/img_00000144.jpg,992,1,train
870,870,img/Single-Button_Blazer/img_00000145.jpg,142,1,train
871,871,img/Single-Button_Blazer/img_00000146.jpg,142,1,train
872,872,img/Single-Button_Blazer/img_00000147.jpg,818,1,validate
873,873,img/Single-Button_Blazer/img_00000148.jpg,744,1,train
874,874,img/Single-Button_Blazer/img_00000149.jpg,383,1,train
875,875,img/Single-Button_Blazer/img_00000150.jpg,860,1,train
876,876,img/Single-Button_Blazer/img_00000151.jpg,100,1,test
877,877,img/Single-Button_Blazer/img_00000152.jpg,142,1,train
878,878,img/Single-Button_Blazer/img_00000153.jpg,142,1,train
879,879,img/Single-Button_Blazer/img_00000154.jpg,142,1,train
880,880,img/Single-Button_Blazer/img_00000155.jpg,280,1,train
881,881,img/Single-Button_Blazer/img_00000156.jpg,142,1,validate
882,882,img/Single-Button_Blazer/img_00000157.jpg,870,1,train
883,883,img/Single-Button_Blazer/img_00000158.jpg,859,1,train
884,884,img/Single-Button_Blazer/img_00000159.jpg,792,1,train
885,885,img/Single-Button_Blazer/img_00000160.jpg,142,1,train
886,886,img/Single-Button_Blazer/img_00000161.jpg,142,1,train
887,887,img/Single-Button_Blazer/img_00000162.jpg,142,1,train
888,888,img/Single-Button_Blazer/img_00000163.jpg,384,1,train
889,889,img/Single-Button_Blazer/img_00000164.jpg,859,1,train
890,890,img/Single-Button_Blazer/img_00000165.jpg,859,1,train
891,891,img/Single-Button_Blazer/img_00000166.jpg,142,1,train
892,892,img/Single-Button_Blazer/img_00000167.jpg,993,1,train
893,893,img/Single-Button_Blazer/img_00000168.jpg,142,1,train
894,894,img/Single-Button_Blazer/img_00000169.jpg,142,1,train
895,895,img/Sleek_Draped_Blouse/img_00000001.jpg,972,2,train
896,896,img/Sleek_Draped_Blouse/img_00000002.jpg,867,2,train
897,897,img/Sleek_Draped_Blouse/img_00000004.jpg,736,2,train
898,898,img/Sleek_Draped_Blouse/img_00000005.jpg,748,2,train
899,899,img/Sleek_Draped_Blouse/img_00000006.jpg,318,2,train
900,900,img/Sleek_Draped_Blouse/img_00000007.jpg,872,2,train
901,901,img/Sleek_Draped_Blouse/img_00000008.jpg,318,2,train
902,902,img/Sleek_Draped_Blouse/img_00000009.jpg,318,2,train
903,903,img/Sleek_Draped_Blouse/img_00000010.jpg,283,2,train
904,904,img/Sleek_Draped_Blouse/img_00000011.jpg,751,2,train
905,905,img/Sleek_Draped_Blouse/img_00000012.jpg,813,2,test
906,906,img/Sleek_Draped_Blouse/img_00000013.jpg,318,2,train
907,907,img/Sleek_Draped_Blouse/img_00000015.jpg,213,2,train
908,908,img/Sleek_Draped_Blouse/img_00000016.jpg,172,2,test
909,909,img/Sleek_Draped_Blouse/img_00000017.jpg,968,2,train
910,910,img/Sleek_Draped_Blouse/img_00000018.jpg,318,2,train
911,911,img/Sleek_Draped_Blouse/img_00000019.jpg,318,2,train
912,912,img/Sleek_Draped_Blouse/img_00000020.jpg,751,2,train
913,913,img/Sleek_Draped_Blouse/img_00000021.jpg,868,2,validate
914,914,img/Sleek_Draped_Blouse/img_00000023.jpg,321,2,train
915,915,img/Sleek_Draped_Blouse/img_00000024.jpg,712,2,train
916,916,img/Sleek_Draped_Blouse/img_00000025.jpg,854,2,train
917,917,img/Sleek_Draped_Blouse/img_00000026.jpg,317,2,train
918,918,img/Sleek_Draped_Blouse/img_00000027.jpg,867,2,test
919,919,img/Sleek_Draped_Blouse/img_00000028.jpg,1016,2,validate
920,920,img/Sleek_Draped_Blouse/img_00000029.jpg,869,2,train
921,921,img/Sleek_Draped_Blouse/img_00000030.jpg,257,2,train
922,922,img/Sleek_Draped_Blouse/img_00000031.jpg,397,2,train
923,923,img/Sleek_Draped_Blouse/img_00000032.jpg,318,2,test
924,924,img/Sleek_Draped_Blouse/img_00000033.jpg,464,2,test
925,925,img/Sleek_Draped_Blouse/img_00000034.jpg,318,2,train
926,926,img/Sleek_Draped_Blouse/img_00000035.jpg,736,2,validate
927,927,img/Sleek_Draped_Blouse/img_00000036.jpg,318,2,train
928,928,img/Sleek_Draped_Blouse/img_00000037.jpg,855,2,train
929,929,img/Sleek_Draped_Blouse/img_00000038.jpg,514,2,train
930,930,img/Sleek_Draped_Blouse/img_00000039.jpg,929,2,train
931,931,img/Sleek_Draped_Blouse/img_00000040.jpg,869,2,validate
932,932,img/Sleek_Draped_Blouse/img_00000043.jpg,332,2,test
933,933,img/Sleek_Draped_Blouse/img_00000044.jpg,872,2,train
934,934,img/Sleek_Draped_Blouse/img_00000045.jpg,916,2,train
935,935,img/Sleek_Draped_Blouse/img_00000047.jpg,1022,2,train
936,936,img/Sleek_Draped_Blouse/img_00000048.jpg,867,2,train
937,937,img/Sleek_Draped_Blouse/img_00000049.jpg,982,2,train
938,938,img/Sleek_Draped_Blouse/img_00000051.jpg,235,2,train
939,939,img/Sleek_Draped_Blouse/img_00000052.jpg,983,2,train
940,940,img/Sleek_Draped_Blouse/img_00000053.jpg,81,2,train
941,941,img/Sleek_Draped_Blouse/img_00000054.jpg,130,2,train
942,942,img/Sleek_Draped_Blouse/img_00000055.jpg,318,2,train
943,943,img/Sleek_Draped_Blouse/img_00000056.jpg,318,2,train
944,944,img/Sleek_Draped_Blouse/img_00000057.jpg,318,2,train
945,945,img/Sleek_Draped_Blouse/img_00000058.jpg,600,2,train
946,946,img/Sleek_Draped_Blouse/img_00000059.jpg,318,2,train
947,947,img/Sleek_Draped_Blouse/img_00000060.jpg,319,2,train
948,948,img/Sleek_Draped_Blouse/img_00000061.jpg,914,2,test
949,949,img/Sleek_Draped_Blouse/img_00000062.jpg,1016,2,train
950,950,img/Sleek_Draped_Blouse/img_00000063.jpg,318,2,train
951,951,img/Sleek_Draped_Blouse/img_00000064.jpg,656,2,train
952,952,img/Sleek_Draped_Blouse/img_00000065.jpg,928,2,train
953,953,img/Sleek_Draped_Blouse/img_00000067.jpg,544,2,train
954,954,img/Sleek_Draped_Blouse/img_00000068.jpg,546,2,validate
955,955,img/Sleek_Draped_Blouse/img_00000069.jpg,870,2,train
956,956,img/Sleek_Draped_Blouse/img_00000070.jpg,318,2,test
957,957,img/Sleek_Draped_Blouse/img_00000071.jpg,227,2,train
958,958,img/Sleek_Draped_Blouse/img_00000072.jpg,724,2,test
959,959,img/Sleek_Draped_Blouse/img_00000073.jpg,724,2,train
960,960,img/Sleek_Draped_Blouse/img_00000074.jpg,912,2,test
961,961,img/Sleek_Draped_Blouse/img_00000075.jpg,212,2,train
962,962,img/Sleek_Draped_Blouse/img_00000076.jpg,745,2,train
963,963,img/Sleek_Draped_Blouse/img_00000077.jpg,319,2,test
964,964,img/Sleek_Draped_Blouse/img_00000078.jpg,736,2,train
965,965,img/Sleek_Draped_Blouse/img_00000079.jpg,56,2,train
966,966,img/Sleek_Draped_Blouse/img_00000080.jpg,982,2,train
967,967,img/Sleek_Draped_Blouse/img_00000081.jpg,318,2,train
968,968,img/Sleek_Draped_Blouse/img_00000082.jpg,385,2,train
969,969,img/Sleek_Draped_Blouse/img_00000083.jpg,174,2,train
970,970,img/Sleek_Draped_Blouse/img_00000084.jpg,48,2,validate
971,971,img/Sleek_Draped_Blouse/img_00000085.jpg,868,2,train
972,972,img/Sleek_Draped_Blouse/img_00000086.jpg,318,2,train
973,973,img/Sleek_Draped_Blouse/img_00000087.jpg,1015,2,train
974,974,img/Sleek_Draped_Blouse/img_00000088.jpg,318,2,train
975,975,img/Sleek_Draped_Blouse/img_00000089.jpg,318,2,train
976,976,img/Sleek_Draped_Blouse/img_00000090.jpg,317,2,test
977,977,img/Sleek_Draped_Blouse/img_00000091.jpg,917,2,train
978,978,img/Sleek_Draped_Blouse/img_00000092.jpg,752,2,validate
979,979,img/Sleek_Draped_Blouse/img_00000093.jpg,319,2,train
980,980,img/Sleek_Draped_Blouse/img_00000094.jpg,318,2,train
981,981,img/Sleek_Draped_Blouse/img_00000095.jpg,1016,2,validate
982,982,img/Sleek_Draped_Blouse/img_00000096.jpg,868,2,train
983,983,img/Sleek_Draped_Blouse/img_00000097.jpg,869,2,train
984,984,img/Sleek_Draped_Blouse/img_00000098.jpg,285,2,train
985,985,img/Sleek_Draped_Blouse/img_00000099.jpg,982,2,train
986,986,img/Sleek_Draped_Blouse/img_00000100.jpg,700,2,validate
987,987,img/Sleek_Draped_Blouse/img_00000101.jpg,923,2,test
988,988,img/Sleek_Draped_Blouse/img_00000102.jpg,578,2,test
989,989,img/Sleek_Draped_Blouse/img_00000103.jpg,868,2,train
990,990,img/Sleek_Draped_Blouse/img_00000105.jpg,868,2,train
991,991,img/Sleek_Draped_Blouse/img_00000106.jpg,319,2,test
992,992,img/Sleek_Draped_Blouse/img_00000107.jpg,975,2,train
993,993,img/Sleek_Draped_Blouse/img_00000108.jpg,124,2,train
994,994,img/Sleek_Draped_Blouse/img_00000109.jpg,108,2,train
995,995,img/Sleek_Draped_Blouse/img_00000110.jpg,868,2,train
996,996,img/Sleek_Draped_Blouse/img_00000111.jpg,866,2,test
997,997,img/Sleek_Draped_Blouse/img_00000112.jpg,869,2,train
998,998,img/Sleek_Draped_Blouse/img_00000113.jpg,318,2,train
999,999,img/Sleek_Draped_Blouse/img_00000114.jpg,381,2,train
1000,1000,img/Sleek_Draped_Blouse/img_00000115.jpg,318,2,validate
1001,1001,img/Sleek_Draped_Blouse/img_00000116.jpg,318,2,train
1002,1002,img/Sleek_Draped_Blouse/img_00000117.jpg,602,2,validate
1003,1003,img/Sleek_Draped_Blouse/img_00000118.jpg,947,2,train
1004,1004,img/Sleek_Woven_Pocket_Blouse/img_00000001.jpg,863,2,train
1005,1005,img/Sleek_Woven_Pocket_Blouse/img_00000002.jpg,809,2,train
1006,1006,img/Sleek_Woven_Pocket_Blouse/img_00000003.jpg,855,2,validate
1007,1007,img/Sleek_Woven_Pocket_Blouse/img_00000004.jpg,599,2,train
1008,1008,img/Sleek_Woven_Pocket_Blouse/img_00000005.jpg,118,2,train
1009,1009,img/Sleek_Woven_Pocket_Blouse/img_00000006.jpg,680,2,test
1010,1010,img/Sleek_Woven_Pocket_Blouse/img_00000007.jpg,328,2,train
1011,1011,img/Sleek_Woven_Pocket_Blouse/img_00000008.jpg,745,2,train
1012,1012,img/Sleek_Woven_Pocket_Blouse/img_00000009.jpg,945,2,train
1013,1013,img/Sleek_Woven_Pocket_Blouse/img_00000010.jpg,730,2,train
1014,1014,img/Sleek_Woven_Pocket_Blouse/img_00000011.jpg,859,2,validate
1015,1015,img/Sleek_Woven_Pocket_Blouse/img_00000012.jpg,420,2,validate
1016,1016,img/Sleek_Woven_Pocket_Blouse/img_00000013.jpg,31,2,train
1017,1017,img/Sleek_Woven_Pocket_Blouse/img_00000014.jpg,483,2,train
1018,1018,img/Sleek_Woven_Pocket_Blouse/img_00000015.jpg,745,2,train
1019,1019,img/Sleek_Woven_Pocket_Blouse/img_00000016.jpg,734,2,train
1020,1020,img/Sleek_Woven_Pocket_Blouse/img_00000017.jpg,458,2,train
1021,1021,img/Sleek_Woven_Pocket_Blouse/img_00000018.jpg,847,2,validate
1022,1022,img/Sleek_Woven_Pocket_Blouse/img_00000019.jpg,391,2,train
1023,1023,img/Sleek_Woven_Pocket_Blouse/img_00000020.jpg,745,2,train
1024,1024,img/Sleek_Woven_Pocket_Blouse/img_00000023.jpg,443,2,train
1025,1025,img/Sleek_Woven_Pocket_Blouse/img_00000024.jpg,970,2,validate
1026,1026,img/Sleek_Woven_Pocket_Blouse/img_00000025.jpg,312,2,train
1027,1027,img/Sleek_Woven_Pocket_Blouse/img_00000026.jpg,423,2,train
1028,1028,img/Sleek_Woven_Pocket_Blouse/img_00000027.jpg,235,2,train
1029,1029,img/Sleek_Woven_Pocket_Blouse/img_00000028.jpg,1024,2,train
1030,1030,img/Sleek_Woven_Pocket_Blouse/img_00000029.jpg,208,2,train
1031,1031,img/Sleek_Woven_Pocket_Blouse/img_00000030.jpg,919,2,train
1032,1032,img/Sleek_Woven_Pocket_Blouse/img_00000031.jpg,1011,2,train
1033,1033,img/Sleek_Woven_Pocket_Blouse/img_00000032.jpg,95,2,train
1034,1034,img/Sleek_Woven_Pocket_Blouse/img_00000033.jpg,1011,2,train
1035,1035,img/Sleek_Woven_Pocket_Blouse/img_00000034.jpg,558,2,train
1036,1036,img/Sleek_Woven_Pocket_Blouse/img_00000035.jpg,603,2,train
1037,1037,img/Sleek_Woven_Pocket_Blouse/img_00000037.jpg,776,2,validate
1038,1038,img/Sleek_Woven_Pocket_Blouse/img_00000038.jpg,317,2,train
1039,1039,img/Sleek_Woven_Pocket_Blouse/img_00000039.jpg,520,2,train
1040,1040,img/Sleek_Woven_Pocket_Blouse/img_00000040.jpg,825,2,train
1041,1041,img/Sleek_Woven_Pocket_Blouse/img_00000041.jpg,1008,2,validate
1042,1042,img/Sleek_Woven_Pocket_Blouse/img_00000042.jpg,1010,2,train
1043,1043,img/Sleek_Woven_Pocket_Blouse/img_00000043.jpg,1008,2,train
1044,1044,img/Sleek_Woven_Pocket_Blouse/img_00000044.jpg,866,2,train
1045,1045,img/Sleek_Woven_Pocket_Blouse/img_00000045.jpg,1008,2,train
1046,1046,img/Sleek_Woven_Pocket_Blouse/img_00000046.jpg,199,2,train
1047,1047,img/Sleek_Woven_Pocket_Blouse/img_00000047.jpg,137,2,train
1048,1048,img/Sleek_Woven_Pocket_Blouse/img_00000048.jpg,1013,2,test
1049,1049,img/Sleek_Woven_Pocket_Blouse/img_00000049.jpg,989,2,validate
1050,1050,img/Sleek_Woven_Pocket_Blouse/img_00000050.jpg,755,2,train
1051,1051,img/Sleek_Woven_Pocket_Blouse/img_00000051.jpg,862,2,train
1052,1052,img/Sleek_Woven_Pocket_Blouse/img_00000052.jpg,772,2,train
1053,1053,img/Sleek_Woven_Pocket_Blouse/img_00000053.jpg,214,2,validate
1054,1054,img/Sleek_Woven_Pocket_Blouse/img_00000054.jpg,167,2,train
1055,1055,img/Sleek_Woven_Pocket_Blouse/img_00000055.jpg,745,2,train
1056,1056,img/Sleek_Woven_Pocket_Blouse/img_00000056.jpg,822,2,train
1057,1057,img/Sleek_Woven_Pocket_Blouse/img_00000057.jpg,745,2,train
1058,1058,img/Sleek_Woven_Pocket_Blouse/img_00000058.jpg,781,2,train
1059,1059,img/Sleek_Woven_Pocket_Blouse/img_00000059.jpg,602,2,train
1060,1060,img/Sleek_Woven_Pocket_Blouse/img_00000060.jpg,1008,2,train
1061,1061,img/Sleek_Woven_Pocket_Blouse/img_00000061.jpg,159,2,train
1062,1062,img/Sleek_Woven_Pocket_Blouse/img_00000062.jpg,969,2,train
1063,1063,img/Sleek_Woven_Pocket_Blouse/img_00000063.jpg,745,2,train
1064,1064,img/Sleek_Woven_Pocket_Blouse/img_00000064.jpg,847,2,train
1065,1065,img/Sleek_Woven_Pocket_Blouse/img_00000065.jpg,848,2,train
1066,1066,img/Sleek_Woven_Pocket_Blouse/img_00000066.jpg,847,2,train
1067,1067,img/Sleek_Woven_Pocket_Blouse/img_00000067.jpg,421,2,validate
1068,1068,img/Sleek_Woven_Pocket_Blouse/img_00000068.jpg,787,2,validate
1069,1069,img/Sleek_Woven_Pocket_Blouse/img_00000069.jpg,863,2,test
1070,1070,img/Sleek_Woven_Pocket_Blouse/img_00000070.jpg,1011,2,train
1071,1071,img/Sleek_Woven_Pocket_Blouse/img_00000071.jpg,745,2,train
1072,1072,img/Sleek_Woven_Pocket_Blouse/img_00000072.jpg,849,2,train
1073,1073,img/Sleek_Woven_Pocket_Blouse/img_00000073.jpg,747,2,train
1074,1074,img/Sleek_Woven_Pocket_Blouse/img_00000074.jpg,989,2,train
1075,1075,img/Sleek_Woven_Pocket_Blouse/img_00000075.jpg,817,2,train
1076,1076,img/Sleek_Woven_Pocket_Blouse/img_00000076.jpg,360,2,train
1077,1077,img/Sleek_Woven_Pocket_Blouse/img_00000077.jpg,869,2,train
1078,1078,img/Sleek_Woven_Pocket_Blouse/img_00000078.jpg,50,2,train
1079,1079,img/Sleek_Woven_Pocket_Blouse/img_00000079.jpg,847,2,train
1080,1080,img/Sleek_Woven_Pocket_Blouse/img_00000080.jpg,1009,2,test
1081,1081,img/Sleek_Woven_Pocket_Blouse/img_00000081.jpg,139,2,train
1082,1082,img/Sleek_Woven_Pocket_Blouse/img_00000082.jpg,1024,2,train
1083,1083,img/Sleek_Woven_Pocket_Blouse/img_00000083.jpg,1010,2,train
1084,1084,img/Sleek_Woven_Pocket_Blouse/img_00000084.jpg,861,2,train
1085,1085,img/Sleek_Woven_Pocket_Blouse/img_00000085.jpg,264,2,train
1086,1086,img/Sleek_Woven_Pocket_Blouse/img_00000086.jpg,981,2,train
1087,1087,img/Sleek_Woven_Pocket_Blouse/img_00000087.jpg,903,2,train
1088,1088,img/Sleek_Woven_Pocket_Blouse/img_00000088.jpg,83,2,train
1089,1089,img/Sleek_Woven_Pocket_Blouse/img_00000089.jpg,1009,2,validate
